"Addendum FF -- ASC Device Offset Percentages for CY 2025                                                                                                     
 (For Covered Surgical Procedures and Surgical Procedures for Which Payment is Packaged)",,,,,,,,
CPT codes and descriptions only are copyright 2024 American Medical Association.ÿ All Rights Reserved.ÿ Applicable FARS/DFARS Apply.  Dental codes (D codes) are copyright 2024 American Dental Association.ÿ All Rights Reserved. ,,,,,,,,
36440,,Bld push tfuj 2 yr/<,R2,5241,0.02%,$441.42,0.00%,$0.00
36450,,Bld exchange truj newborn,R2,5241,0.02%,$441.42,0.00%,$0.00
36455,,Bld exchange truj oth thn nb,G2,5241,0.02%,$441.42,0.00%,$0.00
36465,,Njx noncmpnd sclrsnt 1 vein,P2,5054,0.23%,"$1,827.57",3.87%,$37.97
36466,,Njx noncmpnd sclrsnt mlt vn,P2,5054,0.23%,"$1,827.57",1.92%,$18.84
36468,,Njx sclrsnt spider veins,N1,,,,,
36470,,Njx sclrsnt 1 incmptnt vein,P3,5052,0.04%,$399.36,8.35%,$6.89
36471,,Njx sclrsnt mlt incmptnt vn,P3,5052,0.04%,$399.36,1.55%,$2.08
36473,,Endovenous mchnchem 1st vein,P3,5183,18.94%,"$2,959.41",20.58%,$197.64
36474,,Endovenous mchnchem add-on,N1,,,,,
36475,,Endovenous rf 1st vein,A2,5183,18.94%,"$2,959.41",21.37%,$339.50
36476,,Endovenous rf vein add-on,N1,,,,,
36478,,Endovenous laser 1st vein,A2,5183,18.94%,"$2,959.41",7.31%,$116.13
36479,,Endovenous laser vein addon,N1,,,,,
36481,,Insertion of catheter vein,N1,,,,,
36482,,Endoven ther chem adhes 1st,P3,5184,14.90%,"$5,606.17",12.84%,$179.09
36483,,Endoven ther chem adhes sbsq,N1,,,,,
36500,,Insertion of catheter vein,N1,,,,,
36510,,Insertion of catheter vein,N1,,,,,
36511,,Apheresis wbc,G2,5242,0.03%,"$1,638.55",0.00%,$0.00
36512,,Apheresis rbc,G2,5242,0.03%,"$1,638.55",0.00%,$0.00
36513,,Apheresis platelets,R2,5241,0.02%,$441.42,0.00%,$0.00
36514,,Apheresis plasma,G2,5242,0.03%,"$1,638.55",0.03%,$0.26
36516,,Apheresis immunoads slctv,P3,5243,0.01%,"$4,685.47",0.00%,$0.00
36522,,Photopheresis,G2,5243,0.01%,"$4,685.47",0.00%,$0.00
36555,,Insert non-tunnel cv cath,A2,5183,18.94%,"$2,959.41",0.00%,$0.00
36556,,Insert non-tunnel cv cath,A2,5183,18.94%,"$2,959.41",14.48%,$230.04
36557,,Insert tunneled cv cath,A2,5184,14.90%,"$5,606.17",12.26%,$368.97
36558,,Insert tunneled cv cath,A2,5183,18.94%,"$2,959.41",25.40%,$403.53
36560,,Insert tunneled cv cath,G2,5183,18.94%,"$2,959.41",25.78%,$409.56
36561,,Insert tunneled cv cath,A2,5183,18.94%,"$2,959.41",21.04%,$334.26
36563,,Insert tunneled cv cath,A2,5184,14.90%,"$5,606.17",2.41%,$72.53
36565,,Insert tunneled cv cath,A2,5183,18.94%,"$2,959.41",16.05%,$254.98
36566,,Insert tunneled cv cath,A2,5184,14.90%,"$5,606.17",0.00%,$0.00
36568,,Insj picc <5 yr w/o imaging,A2,5182,13.41%,"$1,178.02",5.94%,$37.56
36569,,Insj picc 5 yr+ w/o imaging,A2,5182,13.41%,"$1,178.02",24.88%,$157.34
36570,,Insert picvad cath,A2,5183,18.94%,"$2,959.41",18.57%,$295.02
36571,,Insert picvad cath,A2,5183,18.94%,"$2,959.41",19.99%,$317.58
36572,,Insj picc rs&i <5 yr,G2,5181,3.32%,$619.02,29.32%,$97.43
36573,,Insj picc rs&i 5 yr+,G2,5182,13.41%,"$1,178.02",23.51%,$148.68
36575,,Repair tunneled cv cath,A2,5181,3.32%,$619.02,6.74%,$22.40
36576,,Repair tunneled cv cath,A2,5182,13.41%,"$1,178.02",8.08%,$51.10
36578,,Replace tunneled cv cath,J8,5183,18.94%,"$2,959.41",30.56%,$904.40
36580,,Replace cvad cath,G2,5182,13.41%,"$1,178.02",28.90%,$182.76
36581,,Replace tunneled cv cath,J8,5183,18.94%,"$2,959.41",31.43%,$930.14
36582,,Replace tunneled cv cath,A2,5183,18.94%,"$2,959.41",23.05%,$366.19
36583,,Replace tunneled cv cath,J8,5184,14.90%,"$5,606.17",87.54%,"$4,907.64"
36584,,Compl rplcmt picc rs&i,A2,5182,13.41%,"$1,178.02",25.90%,$163.79
36585,,Replace picvad cath,A2,5183,18.94%,"$2,959.41",23.48%,$373.02
36589,,Removal tunneled cv cath,A2,5181,3.32%,$619.02,0.36%,$1.20
36590,,Removal tunneled cv cath,A2,5182,13.41%,"$1,178.02",0.52%,$3.29
36591,,Draw blood off venous device,N1,,,,,
36592,,Collect blood from picc,N1,,,,,
36593,,Declot vascular device,P3,5694,0.01%,$331.84,0.13%,$0.04
36595,,Mech remov tunneled cv cath,P3,5183,18.94%,"$2,959.41",28.67%,$120.74
36596,,Mech remov tunneled cv cath,G2,5182,13.41%,"$1,178.02",19.10%,$120.79
36597,,Reposition venous catheter,G2,5182,13.41%,"$1,178.02",22.03%,$139.32
36598,,Inj w/fluor eval cv device,P3,5693,0.06%,$216.86,0.92%,$0.80
36600,,Withdrawal of arterial blood,N1,,,,,
36620,,Insertion catheter artery,N1,,,,,
36625,,Insertion catheter artery,N1,,,,,
36640,,Insertion catheter artery,A2,5183,18.94%,"$2,959.41",0.00%,$0.00
36680,,Insert needle bone cavity,N1,,,,,
36800,,Insertion of cannula,G2,5184,14.90%,"$5,606.17",0.00%,$0.00
36810,,Insertion of cannula,J8,5183,18.94%,"$2,959.41",31.66%,$936.95
36815,,Insertion of cannula,A2,5184,14.90%,"$5,606.17",0.00%,$0.00
36818,,Av fuse uppr arm cephalic,A2,5184,14.90%,"$5,606.17",1.54%,$46.35
36819,,Av fuse uppr arm basilic,A2,5184,14.90%,"$5,606.17",1.78%,$53.57
36820,,Av fusion/forearm vein,A2,5184,14.90%,"$5,606.17",3.88%,$116.77
36821,,Av fusion direct any site,A2,5183,18.94%,"$2,959.41",1.36%,$21.61
36825,,Artery-vein autograft,A2,5184,14.90%,"$5,606.17",13.53%,$407.19
36830,,Artery-vein nonautograft,A2,5184,14.90%,"$5,606.17",25.53%,$768.34
36831,,Open thrombect av fistula,A2,5184,14.90%,"$5,606.17",22.41%,$674.44
36832,,Av fistula revision open,A2,5184,14.90%,"$5,606.17",7.91%,$238.06
36833,,Av fistula revision,A2,5184,14.90%,"$5,606.17",21.35%,$642.54
36835,,Insertion thomas shunt,J8,5183,18.94%,"$2,959.41",50.14%,"$1,483.85"
36836,,Prq av fstl crtj uxtr 1 acs,J8,5194,58.14%,"$15,263.61",47.77%,"$7,291.43"
36837,,Prq av fstl crt uxtr sep acs,J8,5194,58.14%,"$15,263.61",44.33%,"$6,766.36"
36860,,External cannula declotting,A2,5182,13.41%,"$1,178.02",4.55%,$28.77
36861,,Cannula declotting,J8,5184,14.90%,"$5,606.17",52.69%,"$2,953.89"
36901,,Intro cath dialysis circuit,P3,5182,13.41%,"$1,178.02",21.96%,$116.00
36902,,Intro cath dialysis circuit,G2,5192,29.20%,"$4,898.45",27.46%,$722.09
36903,,Intro cath dialysis circuit,J8,5193,43.65%,"$9,485.72",51.42%,"$4,877.56"
36904,,Thrmbc/nfs dialysis circuit,J8,5192,29.20%,"$4,898.45",39.06%,"$1,913.33"
36905,,Thrmbc/nfs dialysis circuit,J8,5193,43.65%,"$9,485.72",31.84%,"$3,020.25"
36906,,Thrmbc/nfs dialysis circuit,J8,5194,58.14%,"$15,263.61",50.77%,"$7,749.33"
36907,,Balo angiop ctr dialysis seg,N1,,,,,
36908,,Stent plmt ctr dialysis seg,N1,,,,,
36909,,Dialysis circuit embolj,N1,,,,,
37184,,Prim art m-thrmbc 1st vsl,J8,5194,58.14%,"$15,263.61",53.03%,"$8,094.29"
37185,,Prim art m-thrmbc sbsq vsl,N1,,,,,
37186,,Sec art thrombectomy add-on,N1,,,,,
37187,,Venous mech thrombectomy,J8,5193,43.65%,"$9,485.72",61.64%,"$5,847.00"
37188,,Ven mechnl thrmbc repeat tx,J8,5183,18.94%,"$2,959.41",78.57%,"$2,325.21"
37192,,Redo endovas vena cava filtr,J8,5183,18.94%,"$2,959.41",41.99%,"$1,242.66"
37193,,Rem endovas vena cava filter,G2,5183,18.94%,"$2,959.41",29.37%,$466.60
37197,,Remove intrvas foreign body,G2,5183,18.94%,"$2,959.41",29.56%,$469.62
37200,,Transcatheter biopsy,G2,5184,14.90%,"$5,606.17",18.01%,$542.02
37211,,Thrombolytic art therapy,J8,5184,14.90%,"$5,606.17",37.65%,"$2,110.72"
37212,,Thrombolytic venous therapy,G2,5183,18.94%,"$2,959.41",21.48%,$341.25
37220,,Iliac revasc,J8,5192,29.20%,"$4,898.45",35.08%,"$1,718.38"
37221,,Iliac revasc w/stent,J8,5193,43.65%,"$9,485.72",47.43%,"$4,499.08"
37222,,Iliac revasc add-on,N1,,,,,
37223,,Iliac revasc w/stent add-on,N1,,,,,
37224,,Fem/popl revas w/tla,J8,5192,29.20%,"$4,898.45",44.52%,"$2,180.79"
37225,,Fem/popl revas w/ather,J8,5194,58.14%,"$15,263.61",60.13%,"$9,178.01"
37226,,Fem/popl revasc w/stent,J8,5193,43.65%,"$9,485.72",56.60%,"$5,368.92"
37227,,Fem/popl revasc stnt & ather,J8,5194,58.14%,"$15,263.61",61.47%,"$9,382.54"
37228,,Tib/per revasc w/tla,J8,5193,43.65%,"$9,485.72",34.39%,"$3,262.14"
37229,,Tib/per revasc w/ather,J8,5194,58.14%,"$15,263.61",51.79%,"$7,905.02"
37230,,Tib/per revasc w/stent,J8,5194,58.14%,"$15,263.61",45.90%,"$7,006.00"
37231,,Tib/per revasc stent & ather,J8,5194,58.14%,"$15,263.61",57.53%,"$8,781.15"
37232,,Tib/per revasc add-on,N1,,,,,
37233,,Tibper revasc w/ather add-on,N1,,,,,
37234,,Revsc opn/prq tib/pero stent,N1,,,,,
37235,,Tib/per revasc stnt & ather,N1,,,,,
37236,,Open/perq place stent 1st,J8,5193,43.65%,"$9,485.72",43.98%,"$4,171.82"
37237,,Open/perq place stent ea add,N1,,,,,
37238,,Open/perq place stent same,J8,5193,43.65%,"$9,485.72",45.75%,"$4,339.72"
37239,,Open/perq place stent ea add,N1,,,,,
37241,,Vasc embolize/occlude venous,J8,5193,43.65%,"$9,485.72",31.00%,"$2,940.57"
37242,,Vasc embolize/occlude artery,J8,5194,58.14%,"$15,263.61",51.87%,"$7,917.23"
37243,,Vasc embolize/occlude organ,J8,5193,43.65%,"$9,485.72",32.73%,"$3,104.68"
37246,,Trluml balo angiop 1st art,J8,5192,29.20%,"$4,898.45",34.94%,"$1,711.52"
37247,,Trluml balo angiop addl art,N1,,,,,
37248,,Trluml balo angiop 1st vein,J8,5192,29.20%,"$4,898.45",30.47%,"$1,492.56"
37249,,Trluml balo angiop addl vein,N1,,,,,
37252,,Intrvasc us noncoronary 1st,N1,,,,,
37253,,Intrvasc us noncoronary addl,N1,,,,,
37500,,Endoscopy ligate perf veins,A2,5184,14.90%,"$5,606.17",0.00%,$0.00
37607,,Lig/banding angioacs av fstl,A2,5183,18.94%,"$2,959.41",1.74%,$27.64
37609,,Ligation/bx temporal artery,A2,5072,9.00%,"$1,319.37",0.15%,$1.06
37650,,Ligation of femoral vein,A2,5183,18.94%,"$2,959.41",7.89%,$125.35
37700,,Ligation&div long saph vein,A2,5183,18.94%,"$2,959.41",0.86%,$13.66
37718,,Lig div&strpg short saph vn,A2,5183,18.94%,"$2,959.41",0.45%,$7.15
37722,,Lig div&strpg long saph vein,A2,5183,18.94%,"$2,959.41",1.18%,$18.75
37735,,Lig&div&compl strpg saph vn,A2,5183,18.94%,"$2,959.41",0.00%,$0.00
37760,,Lig prfratr vn radical 1 leg,A2,5183,18.94%,"$2,959.41",0.00%,$0.00
37761,,Ligate leg veins open,R2,5183,18.94%,"$2,959.41",0.04%,$0.64
37765,,Stab phleb veins xtr 10-20,P3,5183,18.94%,"$2,959.41",2.07%,$4.30
37766,,Phleb veins - extrem 20+,P3,5183,18.94%,"$2,959.41",1.29%,$3.01
37780,,Revision of leg vein,A2,5183,18.94%,"$2,959.41",0.14%,$2.22
37785,,Ligate/divide/excise vein,A2,5183,18.94%,"$2,959.41",0.42%,$6.67
37790,,Penile venous occlusion,A2,5374,8.22%,"$3,083.51",0.00%,$0.00
38200,,Injection for spleen x-ray,N1,,,,,
38204,,Bl donor search management,N1,,,,,
38206,,Harvest auto stem cells,G2,5242,0.03%,"$1,638.55",0.00%,$0.00
38220,,Dx bone marrow aspirations,P3,5072,9.00%,"$1,319.37",6.95%,$7.69
38221,,Dx bone marrow biopsies,P3,5072,9.00%,"$1,319.37",4.10%,$4.56
38222,,Dx bone marrow bx & aspir,G2,5073,1.59%,"$2,238.89",2.62%,$31.49
38230,,Bone marrow harvest allogen,G2,5242,0.03%,"$1,638.55",2.23%,$19.62
38232,,Bone marrow harvest autolog,R2,5243,0.01%,"$4,685.47",1.05%,$26.41
38241,,Transplt autol hct/donor,G2,5242,0.03%,"$1,638.55",0.00%,$0.00
38242,,Transplt allo lymphocytes,R2,5242,0.03%,"$1,638.55",0.00%,$0.00
38243,,Transplj hematopoietic boost,R2,5242,0.03%,"$1,638.55",0.00%,$0.00
38300,,Drainage lymph node lesion,A2,5073,1.59%,"$2,238.89",0.00%,$0.00
38305,,Drainage lymph node lesion,A2,5073,1.59%,"$2,238.89",0.00%,$0.00
38308,,Incision of lymph channels,A2,5091,1.41%,"$2,865.08",0.32%,$4.92
38500,,Biopsy/removal lymph nodes,A2,5091,1.41%,"$2,865.08",0.83%,$12.77
38505,,Needle biopsy lymph nodes,A2,5072,9.00%,"$1,319.37",2.13%,$15.09
38510,,Biopsy/removal lymph nodes,A2,5091,1.41%,"$2,865.08",0.18%,$2.77
38520,,Biopsy/removal lymph nodes,A2,5091,1.41%,"$2,865.08",0.00%,$0.00
38525,,Biopsy/removal lymph nodes,A2,5091,1.41%,"$2,865.08",0.93%,$14.30
38530,,Biopsy/removal lymph nodes,A2,5091,1.41%,"$2,865.08",0.00%,$0.00
38531,,Open bx/exc inguinofem nodes,G2,5091,1.41%,"$2,865.08",0.19%,$2.92
38542,,Explore deep node(s) neck,A2,5361,5.96%,"$5,328.19",0.00%,$0.00
38550,,Removal neck/armpit lesion,A2,5091,1.41%,"$2,865.08",0.00%,$0.00
38555,,Removal neck/armpit lesion,A2,5092,2.89%,"$4,996.75",0.00%,$0.00
38570,,Laparoscopy lymph node biop,A2,5361,5.96%,"$5,328.19",0.46%,$13.16
38571,,Laparoscopy lymphadenectomy,A2,5362,17.02%,"$9,120.23",0.53%,$25.95
38572,,Laparoscopy lymphadenectomy,A2,5362,17.02%,"$9,120.23",0.00%,$0.00
38573,,Laps pelvic lymphadec,G2,5362,17.02%,"$9,120.23",1.10%,$53.86
38700,,Removal of lymph nodes neck,G2,5092,2.89%,"$4,996.75",0.00%,$0.00
38740,,Remove armpit lymph nodes,A2,5361,5.96%,"$5,328.19",0.00%,$0.00
38745,,Remove armpit lymph nodes,A2,5361,5.96%,"$5,328.19",0.07%,$2.00
38760,,Remove groin lymph nodes,A2,5092,2.89%,"$4,996.75",0.14%,$3.76
38790,,Inject for lymphatic x-ray,N1,,,,,
38792,,Ra tracer id of sentinl node,N1,,,,,
38794,,Access thoracic lymph duct,N1,,,,,
38900,,Io map of sent lymph node,N1,,,,,
40490,,Biopsy of lip,P3,5161,0.06%,$231.22,0.00%,$0.00
40500,,Partial excision of lip,A2,5164,1.08%,"$2,597.56",0.00%,$0.00
40510,,Partial excision of lip,A2,5164,1.08%,"$2,597.56",0.02%,$0.28
40520,,Partial excision of lip,A2,5164,1.08%,"$2,597.56",0.01%,$0.14
40525,,Reconstruct lip with flap,A2,5164,1.08%,"$2,597.56",0.09%,$1.26
40527,,Reconstruct lip with flap,A2,5165,4.26%,"$5,434.41",0.00%,$0.00
40530,,Partial removal of lip,A2,5164,1.08%,"$2,597.56",0.00%,$0.00
40650,,Rpr lip fth vermilion only,A2,5162,0.10%,$508.62,0.00%,$0.00
40652,,Rpr lip fth<half ver height,A2,5162,0.10%,$508.62,0.00%,$0.00
40654,,Rpr lip fth>1half ver ht/cpx,A2,5163,1.22%,"$1,224.57",0.00%,$0.00
40700,,Repair cleft lip/nasal,A2,5165,4.26%,"$5,434.41",0.00%,$0.00
40701,,Repair cleft lip/nasal,A2,5165,4.26%,"$5,434.41",0.00%,$0.00
40702,,Repair cleft lip/nasal,R2,5165,4.26%,"$5,434.41",0.00%,$0.00
40720,,Repair cleft lip/nasal,A2,5164,1.08%,"$2,597.56",0.00%,$0.00
40761,,Repair cleft lip/nasal,A2,5165,4.26%,"$5,434.41",0.00%,$0.00
40800,,Drainage of mouth lesion,P3,5071,9.38%,$703.39,0.00%,$0.00
40801,,Drainage of mouth lesion,A2,5162,0.10%,$508.62,0.00%,$0.00
40804,,Removal foreign body mouth,N1,,,,,
40805,,Removal foreign body mouth,P3,5162,0.10%,$508.62,0.00%,$0.00
40806,,Incision of lip fold,P3,5162,0.10%,$508.62,0.00%,$0.00
40808,,Biopsy of mouth lesion,P3,5162,0.10%,$508.62,0.02%,$0.03
40810,,Excision of mouth lesion,P3,5164,1.08%,"$2,597.56",0.04%,$0.06
40812,,Excise/repair mouth lesion,P3,5163,1.22%,"$1,224.57",0.00%,$0.00
40814,,Excise/repair mouth lesion,A2,5164,1.08%,"$2,597.56",0.23%,$3.21
40816,,Excision of mouth lesion,A2,5164,1.08%,"$2,597.56",0.00%,$0.00
40818,,Excise oral mucosa for graft,A2,5162,0.10%,$508.62,0.47%,$1.28
40819,,Excise lip or cheek fold,A2,5163,1.22%,"$1,224.57",0.00%,$0.00
40820,,Treatment of mouth lesion,P3,5164,1.08%,"$2,597.56",2.36%,$4.69
40830,,Repair mouth laceration,P2,5161,0.06%,$231.22,0.00%,$0.00
40831,,Repair mouth laceration,A2,5162,0.10%,$508.62,0.00%,$0.00
40840,,Reconstruction of mouth,A2,5165,4.26%,"$5,434.41",0.01%,$0.29
40842,,Reconstruction of mouth,A2,5165,4.26%,"$5,434.41",1.94%,$56.60
40843,,Reconstruction of mouth,A2,5165,4.26%,"$5,434.41",9.20%,$268.40
40844,,Reconstruction of mouth,A2,5165,4.26%,"$5,434.41",0.00%,$0.00
40845,,Reconstruction of mouth,A2,5165,4.26%,"$5,434.41",8.84%,$257.89
41000,,Drainage of mouth lesion,P3,5162,0.10%,$508.62,0.00%,$0.00
41005,,Drainage of mouth lesion,A2,5161,0.06%,$231.22,0.00%,$0.00
41006,,Drainage of mouth lesion,A2,5163,1.22%,"$1,224.57",0.00%,$0.00
41007,,Drainage of mouth lesion,A2,5163,1.22%,"$1,224.57",0.00%,$0.00
41008,,Drainage of mouth lesion,A2,5164,1.08%,"$2,597.56",0.00%,$0.00
41009,,Drainage of mouth lesion,A2,5162,0.10%,$508.62,0.00%,$0.00
41010,,Incision of tongue fold,A2,5163,1.22%,"$1,224.57",0.00%,$0.00
41015,,Drainage of mouth lesion,A2,5162,0.10%,$508.62,0.00%,$0.00
41016,,Drainage of mouth lesion,A2,5165,4.26%,"$5,434.41",0.00%,$0.00
41017,,Drainage of mouth lesion,A2,5164,1.08%,"$2,597.56",0.11%,$1.53
41018,,Drainage of mouth lesion,A2,5163,1.22%,"$1,224.57",0.00%,$0.00
41019,,Place needles h&n for rt,G2,5165,4.26%,"$5,434.41",12.28%,$358.25
41100,,Biopsy of tongue,P3,5162,0.10%,$508.62,0.00%,$0.00
41105,,Biopsy of tongue,P3,5164,1.08%,"$2,597.56",0.03%,$0.04
41108,,Biopsy of floor of mouth,P3,5072,9.00%,"$1,319.37",0.00%,$0.00
41110,,Excision of tongue lesion,P3,5164,1.08%,"$2,597.56",0.00%,$0.00
41112,,Excision of tongue lesion,A2,5164,1.08%,"$2,597.56",0.08%,$1.12
41113,,Excision of tongue lesion,A2,5164,1.08%,"$2,597.56",0.08%,$1.12
41114,,Excision of tongue lesion,A2,5164,1.08%,"$2,597.56",0.00%,$0.00
41115,,Excision of tongue fold,P3,5163,1.22%,"$1,224.57",0.00%,$0.00
41116,,Excision of mouth lesion,A2,5164,1.08%,"$2,597.56",0.05%,$0.70
41120,,Partial removal of tongue,A2,5165,4.26%,"$5,434.41",0.46%,$13.42
41250,,Repair tongue laceration,N1,,,,,
41251,,Repair tongue laceration,A2,5161,0.06%,$231.22,0.00%,$0.00
41252,,Repair tongue laceration,A2,5161,0.06%,$231.22,0.00%,$0.00
41510,,Tongue to lip surgery,A2,5164,1.08%,"$2,597.56",0.00%,$0.00
41512,,Tongue suspension,J8,5165,4.26%,"$5,434.41",31.00%,"$1,684.67"
41520,,Reconstruction tongue fold,A2,5164,1.08%,"$2,597.56",11.07%,$154.37
41530,,Tongue base vol reduction,P3,5164,1.08%,"$2,597.56",0.00%,$0.00
41800,,Drainage of gum lesion,N1,,,,,
41805,,Removal foreign body gum,P3,5163,1.22%,"$1,224.57",0.00%,$0.00
41806,,Removal foreign body jawbone,P3,5163,1.22%,"$1,224.57",0.45%,$1.31
41820,,Excision gum each quadrant,R2,5164,1.08%,"$2,597.56",0.00%,$0.00
41821,,Excision of gum flap,G2,5163,1.22%,"$1,224.57",0.00%,$0.00
41822,,Excision of gum lesion,P3,5163,1.22%,"$1,224.57",0.00%,$0.00
41823,,Excision of gum lesion,P3,5165,4.26%,"$5,434.41",0.00%,$0.00
41825,,Excision of gum lesion,P3,5164,1.08%,"$2,597.56",1.91%,$3.08
41826,,Excision of gum lesion,P3,5164,1.08%,"$2,597.56",0.55%,$1.13
41827,,Excision of gum lesion,A2,5165,4.26%,"$5,434.41",11.81%,$344.54
41828,,Excision of gum lesion,P3,5163,1.22%,"$1,224.57",0.00%,$0.00
41830,,Removal of gum tissue,P3,5164,1.08%,"$2,597.56",0.00%,$0.00
41850,,Treatment of gum lesion,R2,5163,1.22%,"$1,224.57",0.00%,$0.00
41870,,Periodontal mucosal grafting,G2,5163,1.22%,"$1,224.57",0.00%,$0.00
41872,,Gingivoplasty each quadrant,P3,5164,1.08%,"$2,597.56",0.00%,$0.00
41874,,Alveoloplasty each quadrant,P3,5164,1.08%,"$2,597.56",3.96%,$10.54
42000,,Drainage mouth roof lesion,A2,5161,0.06%,$231.22,0.00%,$0.00
42100,,Biopsy roof of mouth,P3,5163,1.22%,"$1,224.57",0.47%,$0.43
42104,,Excision lesion mouth roof,P3,5164,1.08%,"$2,597.56",1.37%,$2.03
42106,,Excision lesion mouth roof,P3,5164,1.08%,"$2,597.56",0.62%,$1.04
42107,,Excision lesion mouth roof,A2,5165,4.26%,"$5,434.41",0.00%,$0.00
42120,,Remove palate/lesion,A2,5165,4.26%,"$5,434.41",0.09%,$2.63
42140,,Excision of uvula,A2,5164,1.08%,"$2,597.56",0.02%,$0.28
42145,,Repair palate pharynx/uvula,A2,5165,4.26%,"$5,434.41",0.30%,$8.75
42160,,Treatment mouth roof lesion,P3,5164,1.08%,"$2,597.56",0.03%,$0.05
42180,,Repair lac palate<2 cm,A2,5162,0.10%,$508.62,0.00%,$0.00
42182,,Repair palate,A2,5165,4.26%,"$5,434.41",28.75%,$838.74
42200,,Reconstruct cleft palate,A2,5165,4.26%,"$5,434.41",0.00%,$0.00
42205,,Reconstruct cleft palate,A2,5164,1.08%,"$2,597.56",0.00%,$0.00
42210,,Reconstruct cleft palate,A2,5165,4.26%,"$5,434.41",0.00%,$0.00
42215,,Reconstruct cleft palate,A2,5165,4.26%,"$5,434.41",5.26%,$153.45
42220,,Reconstruct cleft palate,A2,5165,4.26%,"$5,434.41",0.00%,$0.00
42225,,Reconstruct cleft palate,G2,5165,4.26%,"$5,434.41",0.00%,$0.00
42226,,Lengthening of palate,A2,5165,4.26%,"$5,434.41",0.00%,$0.00
42227,,Lengthening of palate,G2,5165,4.26%,"$5,434.41",0.00%,$0.00
42235,,Repair palate,A2,5165,4.26%,"$5,434.41",0.00%,$0.00
42260,,Repair nose to lip fistula,A2,5165,4.26%,"$5,434.41",0.00%,$0.00
42280,,Preparation palate mold,P3,5162,0.10%,$508.62,0.00%,$0.00
42281,,Insertion palate prosthesis,G2,5165,4.26%,"$5,434.41",0.00%,$0.00
42300,,Drainage of salivary gland,A2,5163,1.22%,"$1,224.57",0.00%,$0.00
42305,,Drainage of salivary gland,A2,5164,1.08%,"$2,597.56",0.00%,$0.00
42310,,Drainage of salivary gland,A2,5162,0.10%,$508.62,0.00%,$0.00
42320,,Drainage of salivary gland,A2,5162,0.10%,$508.62,0.00%,$0.00
42330,,Removal of salivary stone,P3,5164,1.08%,"$2,597.56",0.39%,$0.56
42335,,Removal of salivary stone,P3,5164,1.08%,"$2,597.56",1.28%,$3.73
42340,,Removal of salivary stone,A2,5164,1.08%,"$2,597.56",1.25%,$17.43
42400,,Biopsy of salivary gland,P3,5071,9.38%,$703.39,0.27%,$0.17
42405,,Biopsy of salivary gland,A2,5163,1.22%,"$1,224.57",0.00%,$0.00
42408,,Excision of salivary cyst,A2,5164,1.08%,"$2,597.56",0.00%,$0.00
42409,,Drainage of salivary cyst,A2,5164,1.08%,"$2,597.56",0.09%,$1.26
42410,,Excise parotid gland/lesion,A2,5165,4.26%,"$5,434.41",0.42%,$12.25
42415,,Excise parotid gland/lesion,A2,5165,4.26%,"$5,434.41",0.62%,$18.09
42420,,Excise parotid gland/lesion,A2,5165,4.26%,"$5,434.41",0.16%,$4.67
42425,,Excise parotid gland/lesion,A2,5165,4.26%,"$5,434.41",0.00%,$0.00
42440,,Excise submaxillary gland,A2,5165,4.26%,"$5,434.41",0.58%,$16.92
42450,,Excise sublingual gland,A2,5165,4.26%,"$5,434.41",0.00%,$0.00
42500,,Repair salivary duct,A2,5165,4.26%,"$5,434.41",1.56%,$45.51
42505,,Repair salivary duct,A2,5165,4.26%,"$5,434.41",0.68%,$19.84
42507,,Parotid duct diversion,A2,5165,4.26%,"$5,434.41",0.00%,$0.00
42509,,Parotid duct diversion,A2,5165,4.26%,"$5,434.41",0.00%,$0.00
42510,,Parotid duct diversion,A2,5164,1.08%,"$2,597.56",0.00%,$0.00
42550,,Injection for salivary x-ray,N1,,,,,
42600,,Closure of salivary fistula,A2,5164,1.08%,"$2,597.56",0.00%,$0.00
42650,,Dilation of salivary duct,P3,5163,1.22%,"$1,224.57",1.27%,$0.56
42660,,Dilation of salivary duct,P3,5162,0.10%,$508.62,2.40%,$1.32
42665,,Ligation of salivary duct,A2,5164,1.08%,"$2,597.56",0.00%,$0.00
42700,,Drainage of tonsil abscess,A2,5161,0.06%,$231.22,0.02%,$0.02
42720,,Drainage of throat abscess,A2,5164,1.08%,"$2,597.56",0.00%,$0.00
42725,,Drainage of throat abscess,A2,5165,4.26%,"$5,434.41",0.00%,$0.00
42800,,Biopsy of throat,P3,5163,1.22%,"$1,224.57",0.02%,$0.02
42804,,Biopsy of upper nose/throat,A2,5164,1.08%,"$2,597.56",0.08%,$1.12
42806,,Biopsy of upper nose/throat,A2,5164,1.08%,"$2,597.56",0.22%,$3.07
42808,,Excise pharynx lesion,A2,5164,1.08%,"$2,597.56",0.91%,$12.69
42809,,Remove pharynx foreign body,N1,,,,,
42810,,Excision of neck cyst,A2,5164,1.08%,"$2,597.56",0.09%,$1.26
42815,,Excision of neck cyst,A2,5165,4.26%,"$5,434.41",0.10%,$2.92
42820,,Remove tonsils and adenoids,A2,5165,4.26%,"$5,434.41",0.00%,$0.00
42821,,Remove tonsils and adenoids,A2,5164,1.08%,"$2,597.56",0.16%,$2.23
42825,,Removal of tonsils,A2,5165,4.26%,"$5,434.41",0.00%,$0.00
42826,,Removal of tonsils,A2,5164,1.08%,"$2,597.56",0.13%,$1.81
